node,labels
0,16.71
1,16.757
2,14.315
3,8.049
4,6.537
5,15.773
6,16.946
7,15.247
12,12.567
13,8.583
16,8.551
17,8.714
18,11.832
20,9.132
23,8.892
29,8.463
32,9.274
36,6.924
41,8.613
45,6.559
49,7.264
8,15.484
10,14.115
11,11.2
14,11.689
15,10.124
21,9.172
22,7.075
26,9.143
28,11.046
33,8.814
34,7.761
35,8.359
37,7.258
39,7.656
44,7.011
9,7.469
31,8.992
38,6.501
43,7.244
25,8.929
47,6.792
19,9.243
27,8.307
30,8.056
24,9.696
48,6.706
40,7.168
42,9.115
46,5.646
