node,labels
0,16.333
1,13.543
2,6.762
3,12.37
4,10.605
5,14.123
6,12.712
7,8.804
9,9.005
10,10.752
11,6.96
16,8.277
22,7.552
23,6.142
24,7.86
26,8.509
39,6.4
45,5.411
48,6.188
8,6.679
14,8.521
15,7.996
19,5.674
27,7.19
37,5.362
42,6.227
13,6.795
33,7.541
41,6.864
12,10.448
34,6.248
17,8.389
25,6.178
29,6.344
40,5.943
46,6.942
18,6.274
28,5.963
31,6.614
32,6.223
36,5.473
44,5.673
38,4.389
20,7.174
49,3.664
21,5.37
30,4.218
35,4.185
43,4.68
47,3.599
