node,labels
0,15.044
1,13.962
2,2.914
3,10.678
4,16.275
5,14.309
8,14.803
9,9.011
10,11.451
11,7.922
14,9.864
21,9.427
25,8.425
28,7.909
29,9.283
30,7.543
40,7.722
6,12.441
7,9.292
12,9.062
17,7.409
18,7.784
31,5.639
33,6.209
41,6.154
47,5.295
13,13.063
15,8.212
48,6.011
16,8.564
19,5.765
20,10.747
24,7.241
43,5.451
45,5.629
23,6.174
35,6.555
37,6.234
42,6.823
44,5.39
46,6.428
27,5.624
32,7.175
26,7.152
38,7.975
39,7.758
49,6.615
22,7.691
34,7.326
36,6.751
