node,labels
0,16.672
1,3.77
2,12.252
3,12.04
4,13.172
5,17.72
6,15.452
7,15.047
8,11.527
10,12.206
11,12.937
13,11.593
16,10.996
17,7.368
20,7.729
22,10.376
23,8.297
26,9.92
27,9.223
36,7.96
38,7.838
40,7.197
24,9.56
18,8.156
25,6.652
31,7.858
35,7.335
44,6.458
47,7.255
12,12.307
15,11.782
28,6.325
30,7.688
9,9.453
14,9.598
39,5.893
41,5.457
46,6.35
19,9.17
21,9.069
32,6.949
34,7.784
42,6.669
43,7.103
33,7.108
29,6.481
48,6.057
49,7.417
45,6.571
37,5.547
