node,labels
0,14.95
1,16.05
2,14.337
3,15.385
4,15.646
11,10.195
23,6.603
25,7.947
26,8.847
31,8.531
5,8.923
6,11.442
9,13.089
12,7.804
15,10.05
16,9.005
17,12.975
27,6.761
28,7.1
30,9.302
48,7.859
10,9.941
13,8.539
22,7.67
44,6.764
46,6.743
7,7.27
14,11.074
24,7.399
29,7.426
38,8.966
39,6.709
47,6.343
49,6.999
8,8.86
19,7.912
21,7.768
35,7.138
36,9.183
37,6.204
20,6.783
34,5.707
18,8.649
32,5.587
40,5.875
43,5.24
33,4.792
41,6.29
45,6.294
42,3.865
