node,labels
0,11.615
1,11.865
7,8.623
18,6.556
24,6.422
26,6.131
27,5.883
38,6.069
39,5.984
46,5.998
47,6.185
2,8.789
3,7.806
5,5.972
12,6.612
15,6.165
21,6.328
25,7.068
33,6.434
48,6.479
4,6.27
6,6.103
41,5.033
20,3.838
30,4.443
10,4.88
8,3.275
11,3.793
19,3.464
36,3.586
9,5.911
16,5.199
32,4.61
35,4.593
14,4.162
23,3.587
13,3.342
29,3.132
34,3.063
22,3.701
17,1.896
28,2.367
44,2.642
31,3.306
49,3.659
37,3.977
45,4.099
40,1.807
43,2.704
42,3.716
