node,labels
0,18.42
1,17.682
2,15.6
3,11.561
4,11.683
5,18.645
6,17.544
7,17.501
8,19.002
11,11.768
13,14.804
15,11.948
26,13.181
32,7.99
35,10.897
44,10.155
10,16.361
16,11.407
17,13.335
18,13.196
23,11.643
27,10.807
36,10.717
37,8.795
47,9.439
48,8.928
9,17.803
12,14.167
14,11.968
28,10.989
24,9.349
29,9.205
25,13.202
19,15.545
22,9.922
30,9.995
20,9.053
33,10.444
34,9.499
41,10.361
45,9.72
21,13.009
31,11.404
40,8.019
43,8.735
46,10.518
49,8.092
42,8.764
39,7.975
38,7.856
