node,labels
0,12.202
1,6.908
2,14.81
3,14.969
17,8.327
20,6.206
24,7.195
26,7.879
27,7.308
40,7.414
6,8.298
16,6.875
4,10.973
7,10.765
10,7.228
11,10.663
15,7.531
25,6.334
28,5.823
31,6.95
33,5.937
37,5.843
46,7.569
48,5.77
5,9.205
9,6.298
12,7.978
13,5.745
14,11.153
21,7.646
22,6.739
34,5.858
36,5.744
43,6.033
45,5.783
8,5.564
30,5.643
39,4.072
23,5.967
35,5.355
41,4.837
42,4.779
32,4.423
29,4.371
38,5.761
19,8.15
18,5.617
44,3.246
47,4.054
49,4.611
