node,labels
0,18.083
1,10.277
2,13.238
3,16.083
4,16.031
6,12.39
7,11.671
8,13.776
9,13.614
10,12.372
14,13.267
17,8.366
20,11.358
21,8.744
24,8.974
27,9.296
31,7.787
33,7.152
39,6.605
43,7.78
45,7.831
46,8.265
47,7.784
13,11.04
44,4.988
5,16.606
11,9.973
30,9.466
12,12.333
15,8.464
19,9.873
22,8.769
25,9.162
29,8.784
16,10.429
36,6.546
38,7.886
40,8.666
49,7.224
18,9.337
26,7.188
32,6.52
37,7.282
42,6.594
35,6.389
23,6.826
28,6.415
34,8.753
48,5.747
41,6.723
