node,labels
0,15.528
1,12.403
2,10.482
3,15.381
4,7.814
6,13.49
7,7.647
10,8.353
11,12.171
12,8.286
14,8.376
23,7.196
25,6.673
26,7.914
31,7.268
34,7.192
43,5.811
5,12.026
8,5.528
20,6.25
24,9.603
33,5.074
13,8.59
18,8.788
22,6.89
45,6.016
16,7.519
17,6.329
19,8.996
27,7.916
38,6.219
42,7.555
47,7.397
40,4.641
9,7.159
15,5.836
32,6.274
39,6.698
21,7.356
35,7.951
41,7.417
29,4.156
28,5.953
30,5.335
36,5.757
46,3.979
44,4.276
48,3.857
49,3.874
37,4.557
