node,labels
0,16.673
1,15.041
2,15.495
3,14.316
4,6.497
5,19.203
6,17.665
8,14.691
9,11.904
10,14.299
13,12.096
26,10.929
27,8.082
40,8.023
41,8.719
49,8.964
14,14.884
16,10.123
18,7.875
21,8.57
22,8.567
23,11.397
29,8.748
35,10.516
36,8.935
7,14.899
12,14.888
17,9.565
33,9.174
42,8.909
48,7.929
11,17.08
30,9.383
44,6.41
46,9.0
19,9.215
15,13.592
20,12.846
24,9.874
28,8.666
31,9.844
34,9.714
38,9.754
39,9.823
43,9.062
45,9.002
37,7.673
47,6.097
25,7.233
32,7.499
