node,labels
0,17.662
1,9.078
2,13.657
3,9.645
4,14.628
5,18.125
6,15.302
7,15.869
9,15.843
12,9.373
14,13.075
15,12.547
16,10.994
17,10.079
19,8.428
26,9.694
27,7.995
29,11.233
36,8.518
40,9.217
41,9.47
42,8.712
48,7.407
18,8.583
23,8.746
38,8.086
46,5.201
10,11.502
11,12.61
21,8.939
25,9.529
45,7.45
47,6.318
49,7.658
8,10.625
13,15.468
20,8.849
22,11.622
35,8.141
44,7.629
24,10.43
30,8.279
31,8.031
34,8.587
32,8.047
37,7.854
39,8.439
43,6.795
28,7.645
33,7.171
