node,labels
0,18.146
1,14.403
2,8.871
3,17.092
4,11.726
5,16.007
6,19.469
9,15.264
11,16.173
12,12.43
14,13.333
15,12.35
17,12.207
18,11.42
25,13.006
29,9.291
32,9.49
41,8.887
47,8.6
7,15.718
8,15.871
10,15.454
13,9.488
22,11.686
26,9.214
43,7.318
16,11.397
19,10.552
33,6.885
23,8.78
30,9.938
39,7.683
24,11.521
40,7.185
27,8.705
21,14.03
31,10.028
34,10.417
35,8.789
38,8.994
45,9.186
48,7.755
20,8.863
36,9.163
37,7.609
49,9.155
44,7.703
28,7.548
42,7.153
46,6.305
