node,labels
0,13.272
1,10.691
3,9.203
4,7.467
6,9.052
18,7.001
20,7.038
21,7.776
28,7.563
35,7.249
39,7.057
43,6.923
47,6.933
2,8.311
7,6.846
8,6.193
11,6.109
31,6.122
5,4.833
9,4.873
13,5.145
25,4.191
32,5.285
16,6.618
17,4.77
33,4.506
12,5.695
14,5.978
22,5.504
37,5.737
29,3.643
48,3.933
10,3.142
23,3.456
40,3.251
15,3.334
24,3.223
41,3.513
26,2.134
19,3.535
27,3.215
30,3.799
45,4.042
44,4.134
36,4.18
38,4.361
34,3.527
42,2.333
46,3.019
49,2.596
