node,labels
0,15.065
1,13.827
2,19.036
3,18.77
5,19.713
10,15.189
27,11.573
44,8.473
4,16.94
7,17.502
12,16.079
20,12.943
38,8.273
6,10.706
9,13.026
13,13.78
14,16.676
16,14.476
17,14.18
18,10.625
25,11.944
36,9.963
37,9.806
8,16.646
19,10.089
26,9.597
30,9.636
32,10.719
41,8.888
45,8.557
49,9.454
21,12.886
11,14.499
15,12.984
46,8.018
48,10.605
31,8.912
33,13.321
40,9.612
43,8.868
28,9.378
29,9.417
23,7.649
34,7.838
39,9.524
24,8.853
35,8.902
42,8.871
47,7.308
22,8.719
