node,labels
0,17.09
1,5.83
2,17.482
3,8.793
4,9.624
5,19.125
6,16.716
7,15.021
8,16.612
9,17.682
10,15.98
12,14.574
19,11.851
20,7.85
22,10.26
23,12.728
18,11.4
34,6.333
11,14.733
13,15.429
16,10.648
26,10.193
28,8.901
43,9.443
48,7.257
27,7.786
14,13.81
15,9.23
24,12.519
21,10.984
29,9.468
35,9.496
42,9.506
44,8.83
46,8.279
47,8.062
30,12.146
39,10.776
40,7.874
17,10.065
25,13.939
31,9.647
33,10.496
49,8.335
32,8.296
38,8.901
37,7.221
41,7.945
36,7.238
45,7.075
