node,labels
0,16.188
1,7.808
2,9.233
3,9.053
4,10.467
5,15.517
6,10.95
7,11.909
8,10.755
9,11.403
10,12.658
11,9.836
12,6.654
13,8.412
15,8.321
16,8.431
17,7.346
18,9.698
19,9.12
21,8.113
22,8.239
23,7.862
25,7.075
27,7.702
28,6.72
29,7.929
30,6.852
34,6.648
35,6.338
37,6.15
40,5.604
45,5.607
46,5.864
48,6.189
14,8.401
20,5.555
33,6.165
24,7.924
36,6.123
32,6.238
38,6.208
42,6.39
43,5.314
44,6.11
47,4.47
49,6.249
39,5.141
41,5.263
26,6.297
31,6.387
