node,labels
0,17.693
1,11.743
2,17.208
3,12.458
4,18.106
5,17.209
6,17.946
7,14.123
8,12.833
10,15.617
14,9.849
15,9.078
16,9.823
19,9.056
30,10.52
9,14.747
12,11.574
11,12.641
18,9.04
22,11.379
23,10.195
24,10.998
32,11.629
33,11.374
34,8.485
36,7.573
40,11.468
48,7.316
13,11.79
27,8.932
29,8.217
35,10.879
38,10.289
17,8.526
20,11.364
26,8.192
39,7.504
49,7.597
21,16.086
37,7.832
28,10.133
41,8.505
46,8.329
47,6.924
31,6.898
42,7.635
44,6.565
25,8.167
43,5.718
45,6.573
