node,labels
0,17.194
1,14.927
2,11.164
3,10.534
4,15.973
5,16.509
6,11.556
7,12.315
8,17.365
9,13.692
11,11.974
12,7.977
18,9.032
28,7.192
37,8.488
45,7.381
14,9.073
17,10.089
20,8.594
31,9.728
36,7.923
39,8.354
23,7.966
40,6.417
15,12.143
32,7.448
48,5.975
10,14.087
16,7.916
21,10.012
24,7.876
25,9.136
49,6.978
19,13.117
22,10.264
26,9.96
29,10.242
41,7.6
33,7.276
38,6.375
13,9.349
27,9.098
30,7.902
34,8.175
35,7.497
42,7.58
46,7.779
47,6.154
44,6.07
43,5.877
