node,labels
0,17.311
1,16.282
2,18.328
7,14.102
14,10.666
16,16.409
17,10.97
22,8.3
35,8.777
40,9.445
3,18.328
15,9.718
18,12.525
23,10.178
33,9.648
44,7.885
45,7.226
4,15.862
5,10.102
8,17.515
9,11.648
10,14.49
20,8.286
21,11.404
24,9.084
6,15.394
19,13.644
46,8.978
48,8.687
12,8.663
13,9.735
29,9.641
36,8.009
30,9.966
32,7.37
39,7.031
41,7.693
42,10.642
11,10.516
28,9.71
43,6.627
47,8.845
34,7.21
49,8.554
27,7.23
31,8.932
37,7.401
38,6.766
26,9.176
25,7.85
