node,labels
0,17.206
1,4.069
2,18.068
3,8.979
4,17.702
5,14.737
7,15.057
9,15.092
10,10.907
11,12.69
13,13.827
14,10.367
26,7.893
30,7.895
31,10.583
32,9.318
36,10.528
37,7.745
41,9.666
6,15.026
12,11.596
15,8.438
17,11.623
19,10.347
22,13.015
28,7.483
33,9.991
39,7.083
40,8.411
46,7.329
8,12.39
18,8.754
23,8.542
27,7.892
42,7.264
21,7.678
34,8.947
47,6.615
35,7.017
43,6.766
45,7.146
16,11.501
29,7.758
44,6.923
24,10.816
20,8.533
38,8.252
25,10.027
48,6.863
49,4.758
