node,labels
0,17.705
1,16.188
2,15.191
3,14.421
4,6.954
5,16.908
6,16.795
7,18.197
9,9.306
12,11.118
14,12.686
15,10.316
16,11.592
22,9.902
26,8.421
28,9.998
31,10.115
37,8.11
38,9.061
40,9.209
8,15.198
10,13.235
13,13.447
18,10.512
42,8.848
44,7.977
20,9.735
25,8.352
32,6.437
34,10.62
39,8.539
47,7.378
49,8.687
11,17.309
17,13.964
23,12.79
36,7.627
29,7.947
24,9.649
30,9.664
35,8.767
41,9.183
45,9.897
21,12.17
19,10.362
27,11.292
33,9.295
43,7.612
46,8.178
48,6.092
