node,labels
0,17.492
1,13.691
2,17.847
3,8.584
4,9.695
5,18.97
6,14.135
7,14.483
11,15.983
12,11.59
15,13.12
17,10.467
20,9.441
21,13.369
23,10.826
24,9.683
26,9.526
28,10.042
29,8.847
37,9.375
48,8.787
8,14.119
9,14.366
14,12.567
30,8.621
33,8.909
10,10.771
18,12.354
31,9.785
34,8.351
36,7.402
39,8.655
41,8.171
43,8.728
44,6.933
47,7.613
25,9.797
27,8.124
35,7.432
42,8.366
46,7.002
13,11.607
16,12.686
38,7.002
19,8.328
40,7.211
22,9.928
45,6.091
32,7.16
49,5.827
