node,labels
0,14.939
1,12.388
2,10.317
3,9.313
5,16.455
6,8.6
13,9.015
16,7.893
18,8.756
22,7.236
25,9.617
32,8.738
4,15.376
12,8.079
21,8.098
34,5.979
37,6.814
23,7.24
7,14.213
14,12.391
15,8.584
17,8.263
27,10.027
33,7.19
41,6.152
43,7.236
8,16.115
9,8.432
10,11.494
11,13.062
19,8.298
20,9.574
36,7.655
44,6.741
45,8.173
48,7.916
40,4.841
24,5.584
28,6.316
35,8.844
26,8.171
31,6.827
42,6.633
47,5.909
29,7.225
49,6.145
30,5.255
46,4.526
38,5.349
39,4.684
