node,labels
0,12.819
1,9.479
2,14.087
3,12.301
4,10.765
11,6.381
13,6.455
14,5.894
15,6.045
21,5.496
32,7.699
41,6.872
47,6.143
6,5.642
9,6.144
12,6.36
17,5.46
18,5.024
5,10.248
7,9.922
8,9.33
23,7.231
24,6.261
26,5.708
27,6.751
31,7.223
36,5.999
39,6.71
40,5.892
16,7.304
19,6.093
30,6.106
33,4.75
10,6.813
22,5.721
25,4.515
28,4.552
29,6.566
46,4.719
34,4.245
49,4.652
37,3.484
35,6.266
43,4.008
20,4.233
38,2.996
48,3.137
42,3.776
44,3.172
45,3.203
