node,labels
0,14.947
1,14.989
2,14.369
3,6.578
4,13.179
8,9.02
9,11.632
10,9.741
11,7.605
12,7.587
14,9.318
18,5.131
20,6.702
22,7.467
23,6.61
28,7.991
30,5.861
32,5.674
36,5.7
37,5.955
41,6.113
42,6.683
44,6.948
5,11.835
6,10.128
7,8.614
13,9.246
15,5.62
16,7.492
24,6.639
25,7.506
31,6.889
34,7.675
40,5.033
43,5.154
47,6.534
48,5.249
17,5.973
21,7.758
26,6.551
29,7.396
35,7.274
19,6.943
27,5.05
49,5.106
33,5.961
45,5.187
39,4.833
46,4.918
38,4.235
