node,labels
0,20.686
1,16.439
2,9.121
3,16.03
4,19.356
5,18.285
6,16.828
7,19.669
8,17.287
10,14.726
11,16.571
15,16.608
16,12.118
28,12.198
29,11.016
31,11.8
32,12.611
39,8.418
45,9.127
47,9.44
9,16.762
13,15.652
14,14.691
17,12.412
33,8.613
37,9.597
43,9.178
48,9.123
18,12.837
30,10.854
42,10.289
12,13.126
21,11.83
22,11.734
23,9.928
25,13.602
26,12.134
34,9.953
36,10.389
40,9.057
20,13.772
41,8.112
44,8.454
19,12.179
38,9.485
46,8.724
27,10.311
35,9.169
24,11.121
49,8.498
