node,labels
0,17.536
1,14.425
2,17.247
3,5.152
4,11.795
5,17.065
6,16.486
7,15.524
8,15.285
10,16.637
12,9.992
14,12.193
15,9.32
17,11.865
20,9.089
21,9.035
23,11.955
27,8.196
35,10.361
37,8.896
42,8.1
9,12.626
18,10.129
29,9.017
31,7.879
32,7.239
34,8.448
38,7.559
39,8.657
41,7.388
43,7.907
19,10.736
22,10.322
25,8.895
26,8.937
28,7.974
44,7.918
45,8.117
36,8.216
40,8.873
11,12.657
13,10.157
16,13.64
24,7.627
46,6.99
47,6.679
33,8.145
49,6.803
30,8.782
48,6.578
