node,labels
0,16.548
1,13.973
2,7.105
3,12.555
4,12.458
5,12.17
6,10.597
7,9.258
9,12.953
10,10.733
11,8.264
13,8.294
14,7.856
16,8.009
18,9.43
19,9.235
20,7.779
21,6.835
23,7.54
25,9.377
27,6.384
29,7.465
31,7.172
35,7.244
38,7.092
40,5.98
48,6.413
49,6.346
8,12.973
12,9.585
32,5.969
45,7.267
46,5.669
41,4.441
33,6.469
37,6.056
39,4.806
15,8.677
44,6.488
17,6.548
30,5.19
36,6.013
43,5.701
24,6.646
22,7.473
26,7.082
28,6.388
42,5.012
34,4.194
47,4.705
