node,labels
0,17.439
1,9.732
2,11.219
3,11.294
4,16.469
5,15.34
6,16.502
7,16.742
9,12.202
10,11.873
11,11.427
13,11.217
14,8.841
16,9.665
34,9.145
35,7.77
36,8.173
42,7.251
43,8.73
45,7.102
46,6.849
19,7.414
21,8.678
22,6.336
8,11.051
17,12.567
25,7.741
40,6.224
12,11.756
23,10.61
28,10.004
29,8.842
30,7.095
31,7.097
33,9.141
15,11.174
18,10.779
37,7.139
41,8.561
24,10.87
26,6.401
27,10.779
39,7.492
48,7.906
49,6.227
32,6.523
44,5.459
38,6.762
20,10.605
47,5.425
