node,labels
0,12.119
1,8.006
2,14.562
3,12.996
5,13.897
6,15.689
18,8.567
20,5.993
23,5.995
47,6.671
4,13.132
17,8.952
8,14.624
9,14.985
10,9.651
11,8.835
13,9.138
25,9.271
32,6.394
41,7.463
42,5.22
7,11.247
19,7.742
21,8.146
38,5.64
22,6.605
26,7.038
30,8.418
31,6.671
33,7.583
43,7.573
15,10.165
28,6.807
35,7.573
48,6.106
12,9.211
14,7.29
29,6.94
34,6.033
36,6.323
37,7.993
40,6.919
44,7.313
46,5.68
16,5.955
24,8.184
27,8.211
45,7.568
39,5.125
49,5.787
