node,labels
0,17.118
1,4.976
2,15.397
3,14.824
4,14.125
5,12.878
6,12.842
7,9.303
9,10.475
12,10.786
13,12.011
14,9.764
15,11.524
17,7.833
20,10.475
23,6.643
25,7.73
27,7.694
29,8.859
30,6.885
34,7.428
36,8.307
37,8.057
43,6.916
46,6.651
38,5.475
8,12.963
11,11.624
16,11.33
18,9.529
24,7.275
40,6.703
48,6.061
22,7.703
28,7.953
44,7.181
49,7.241
42,5.677
31,6.562
35,6.873
10,10.26
32,6.707
33,7.414
19,6.056
21,6.273
47,5.855
41,5.1
45,4.495
39,4.827
26,5.073
