node,labels
0,19.02
1,12.496
2,17.221
3,17.431
4,11.936
5,16.984
6,18.743
7,16.475
9,15.395
11,12.625
13,12.163
14,10.71
15,9.651
17,14.338
19,9.282
22,11.179
29,10.531
31,8.253
36,8.378
37,9.616
8,17.08
10,10.879
21,8.859
26,9.585
35,8.017
47,9.275
48,8.346
12,16.56
18,12.672
20,12.772
44,9.185
46,7.932
16,14.404
23,10.736
25,11.898
27,8.046
39,8.136
40,9.148
41,10.164
30,10.65
43,9.139
24,8.987
28,10.997
49,7.327
33,9.4
34,8.881
42,8.37
45,6.941
32,7.644
38,6.446
