node,labels
0,17.756
1,16.561
2,16.294
3,9.433
5,14.631
6,15.765
9,12.441
11,8.068
12,11.472
14,10.106
19,12.226
31,9.185
45,6.936
46,8.847
49,8.21
4,14.81
10,7.638
20,11.499
32,8.904
36,9.173
38,10.204
15,13.562
30,11.562
8,15.045
22,9.788
24,11.983
44,8.257
48,8.269
7,12.817
13,7.707
16,8.45
21,8.11
17,10.556
18,13.062
34,7.234
23,7.049
33,6.356
28,8.295
29,7.756
39,6.518
41,8.214
42,6.654
47,5.775
26,8.047
25,6.755
27,6.772
40,6.348
43,6.784
35,6.345
37,5.924
