node,labels
0,17.957
1,14.283
2,16.695
3,14.585
4,15.547
5,15.679
6,11.759
8,12.437
9,15.853
12,8.592
16,8.915
17,10.783
19,12.238
24,9.525
32,7.448
34,8.798
35,10.212
36,7.443
39,7.573
40,7.838
44,8.008
13,10.423
15,11.488
20,9.048
37,6.351
42,8.092
47,7.044
7,14.386
10,11.92
18,8.482
23,7.73
26,7.776
38,9.421
45,7.751
46,7.404
28,7.774
41,7.564
14,9.732
25,6.945
43,7.501
48,7.246
11,8.126
49,6.337
27,9.582
21,11.068
29,7.55
22,8.783
31,6.983
30,6.057
33,6.394
