node,labels
0,15.121
1,10.929
2,13.03
3,15.791
6,16.257
9,9.78
10,10.466
11,11.68
30,7.755
34,7.029
36,7.262
49,6.8
4,10.199
7,13.06
17,6.731
48,4.687
5,14.612
24,7.639
31,5.69
12,7.101
13,8.949
14,9.214
16,7.822
45,6.234
32,5.542
19,10.266
20,7.254
22,8.271
25,6.809
28,7.521
29,8.933
35,9.147
8,11.196
15,8.198
21,10.494
23,7.769
37,7.663
38,6.93
40,7.938
42,6.953
47,6.448
18,8.385
39,7.146
27,5.787
43,5.597
46,5.667
26,6.729
44,6.921
41,5.497
33,4.646
