node,labels
0,15.959
1,10.378
2,11.209
3,14.49
4,16.362
5,16.624
6,14.623
9,10.454
10,10.335
23,11.125
25,9.21
27,8.401
30,9.438
36,8.003
41,6.725
42,7.601
17,11.07
44,6.577
7,10.111
28,11.296
37,6.513
47,6.762
11,12.402
16,12.36
19,7.199
22,6.938
48,6.92
49,6.953
13,8.194
15,10.543
20,8.284
29,7.488
34,8.264
8,9.731
12,9.204
18,8.531
26,7.605
31,6.68
33,7.607
35,7.443
38,8.33
39,6.854
45,6.164
14,10.955
21,6.847
24,7.564
43,6.531
40,6.095
46,5.586
32,5.061
