node,labels
0,18.77
1,13.286
2,4.261
3,17.132
4,12.79
5,16.31
6,19.079
8,14.504
9,13.787
10,13.524
11,13.652
15,12.332
17,11.946
18,14.002
19,10.281
20,13.666
27,11.15
30,8.498
32,9.81
35,9.243
39,8.001
13,12.698
25,9.371
37,8.584
48,8.894
47,6.358
7,17.731
12,13.145
14,15.762
28,10.214
41,9.4
31,11.923
38,8.564
16,10.227
21,8.069
22,10.578
24,11.529
26,7.897
36,8.273
34,8.845
40,7.573
23,11.593
44,7.876
49,7.154
43,6.394
29,7.852
42,8.703
45,7.767
33,10.493
46,6.573
