node,labels
0,15.926
1,10.827
2,5.361
3,15.653
4,13.714
5,16.372
6,16.994
7,14.846
9,13.434
10,17.362
11,10.24
14,10.984
16,9.628
19,9.679
21,9.129
32,7.588
45,7.626
18,12.682
25,12.13
36,8.513
12,10.185
22,9.481
8,10.617
13,10.484
15,9.929
23,9.42
27,8.832
28,8.754
29,10.714
31,8.908
37,7.258
41,6.286
17,9.969
30,8.171
43,6.878
26,10.241
34,8.122
38,8.268
42,7.287
20,10.95
39,6.772
40,7.888
48,7.263
44,6.857
49,7.612
24,9.691
35,7.53
46,7.388
47,7.415
33,6.685
