node,labels
0,18.426
1,16.195
2,18.567
3,13.547
4,11.73
5,17.05
6,17.653
7,17.797
8,18.625
11,13.793
21,11.644
23,11.047
25,11.747
26,9.124
31,8.714
36,11.132
41,8.735
43,8.588
47,8.131
48,9.134
10,13.496
12,12.891
15,11.466
22,12.024
27,9.877
28,9.224
37,8.692
42,7.889
9,17.417
13,12.057
29,10.618
30,12.311
34,10.023
38,9.622
46,8.9
49,8.501
16,12.154
35,9.126
20,8.577
32,9.65
17,10.112
18,11.872
19,14.701
45,8.379
14,14.082
24,12.98
39,9.102
40,8.66
44,7.894
33,6.422
